Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Kloie Doublin,-72,lifters-view?id=24777,1.,Kloie Doublin,1999,,IN,71.88,152.5,165,172.5,97.5,105,-112.5,180,192.5,202.5,480,469.01,
Rori Alter,-72,lifters-view?id=6285,4.,Rori Alter,1987,Reactive Training Systems,NY,70.79,155,-165,165,107.5,112.5,117.5,180,190,195,477.5,471.39,
Ellen Liverpool,-72,lifters-view?id=26214,5.,Ellen Liverpool,1993,GET THE LIFT,DC,71.12,170,-180,180,70,75,80,177.5,187.5,197.5,457.5,450.23,
Stefani Dunn,-72,lifters-view?id=38364,8.,Stefani Dunn,1988,,TX,70.32,147.5,155,-160,-90,90,97.5,167.5,172.5,177.5,430,426.43,
Cassandra Garcilaso,-72,lifters-view?id=28007,9.,Cassandra Garcilaso,1991,,MO,71.31,-147.5,147.5,-152.5,-82.5,87.5,90,185,192.5,-197.5,430,422.43,
Erin Kyle,-72,lifters-view?id=32857,10.,Erin Kyle,1988,,PA,65.94,135,147.5,155,75,80,-85,182.5,192.5,-200,427.5,443.79,X
Melanie Henderson,-72,lifters-view?id=32281,11.,Melanie Henderson,1991,,SC,70.75,135,145,150,85,90,-92.5,170,187.5,,427.5,422.20,
Sophia Triche,-72,lifters-view?id=34173,13.,Sophia Triche,1993,,AZ,71.40,152.5,157.5,-162.5,82.5,87.5,90,167.5,172.5,-175,420,412.23,
Alice Zheng,-72,lifters-view?id=2051,14.,Alice Zheng,1992,,CO,66.24,145,155,157.5,80,-85,-85,165,175,177.5,415,429.36,
Kelly Lenahan,-72,lifters-view?id=40981,15.,Kelly Lenahan,1989,,CA,70.23,137.5,145,150,75,80,-82.5,175,185,-195,415,411.93,
Julie Brookfield,-72,lifters-view?id=26590,16.,Julie Brookfield,1993,,CA,71.27,147.5,152.5,-157.5,92.5,-97.5,-97.5,170,,,415,407.82,
Alyssa Maniscalco,-72,lifters-view?id=37684,17.,Alyssa Maniscalco,1987,,NY,70.05,142.5,-155,155,80,85,-87.5,160,172.5,-182.5,412.5,410.19,
Kathryn Mazza,-72,lifters-view?id=35346,18.,Kathryn Mazza,1990,,PA,71.69,145,150,155,87.5,92.5,95,147.5,155,160,410,401.35,
Tisha Payne,-72,lifters-view?id=39599,19.,Tisha Payne,1983,,NJ,68.65,152.5,-162.5,-162.5,75,77.5,80,165,175,-182.5,407.5,410.92,
Sarah Skinner,-72,lifters-view?id=32072,20.,Sarah Skinner,1992,,IL,68.77,122.5,130,132.5,92.5,97.5,102.5,155,167.5,172.5,407.5,410.43,
Marcia Darbouze,-72,lifters-view?id=516,21.,Marcia Darbouze,1988,Team Florida,FL,70.72,147.5,-157.5,-157.5,77.5,80,-82.5,180,,,407.5,402.57,
Mary Campbell,-72,lifters-view?id=39893,23.,Mary Campbell,1992,,NC,68.93,145,152.5,-160,85,87.5,-90,-152.5,160,165,405,407.27,
Katherine Funkhouser,-72,lifters-view?id=39993,24.,Katherine Funkhouser,1989,,MO,67.97,135,145,-150,65,70,-72.5,167.5,180,185,400,406.24,X
Brenna Bulach,-72,lifters-view?id=35685,25.,Brenna Bulach,1983,,CA,68.26,147.5,-155,-155,77.5,82.5,-85,170,-180,-180,400,405.00,
Maura McCarthy,-72,lifters-view?id=25492,26.,Maura McCarthy,1990,Team Carolina,NC,70.88,140,150,-155,82.5,85,-87.5,157.5,165,-170,400,394.56,
Dawn Tyson,-72,lifters-view?id=14285,28.,Dawn Tyson,1985,,GA,71.30,147.5,-155,-155,82.5,85,90,152.5,157.5,-162.5,395,388.05,
Savannah Maxwell,-72,lifters-view?id=33246,30.,Savannah Maxwell,1992,,PA,70.88,142.5,157.5,-162.5,80,-85,-85,142.5,155,-160,392.5,387.16,
Erica Folk,-72,lifters-view?id=35073,31.,Erica Folk,1985,Team L.A.B.,MO,69.04,130,137.5,140,67.5,72.5,75,160,170,175,390,391.72,
Joyce Caliendo,-72,lifters-view?id=39245,3.,Joyce Caliendo,1998,,CT,70.68,132.5,140,142.5,62.5,-67.5,-67.5,160,170,177.5,382.5,378.02,
Shedna Kimble,-72,lifters-view?id=29863,33.,Shedna Kimble,1989,,CA,69.63,122.5,130,-135,67.5,75,80,160,170,-175,380,379.43,
Brieanna Brink,-72,lifters-view?id=38874,34.,Brieanna Brink,1989,,NY,69.80,137.5,145,-150,-65,67.5,-70,-150,157.5,167.5,380,378.78,
Rebecca Wilder,-72,lifters-view?id=39839,35.,Rebecca Wilder,1985,,VA,69.96,130,142.5,-155,77.5,82.5,-87.5,137.5,145,155,380,378.18,
Helen Lewis-Rzeszutek,-72,lifters-view?id=27194,36.,Helen Lewis-Rzeszutek,1986,,WI,68.50,145,152.5,-162.5,77.5,82.5,-85,127.5,135,142.5,377.5,381.28,
Julianna King,-72,lifters-view?id=32107,1.,Julianna King,2000,,MI,70.12,137.5,145,-150,65,-72.5,-72.5,155,165,-175,375,372.64,X
Alexandria Cassella,-72,lifters-view?id=38082,40.,Alexandria Cassella,1992,Team Carolina,NC,70.49,115,125,127.5,75,-80,80,165,-172.5,-172.5,372.5,368.81,
Nicole Scott,-72,lifters-view?id=35347,41.,Nicole Scott,1990,,FL,70.65,115,125,130,-82.5,90,-92.5,142.5,-152.5,152.5,372.5,368.25,
Katrina Parsons,-72,lifters-view?id=32115,42.,Katrina Parsons,1979,,OH,69.99,117.5,125,-130,75,77.5,-80,157.5,162.5,165,367.5,365.63,
Katherine Long,-72,lifters-view?id=34048,43.,Katherine Long,1989,,IL,70.75,122.5,127.5,132.5,62.5,67.5,-70,162.5,167.5,-172.5,367.5,362.94,
Kristin Savage,-72,lifters-view?id=40077,44.,Kristin Savage,1985,,OH,71.38,130,-142.5,-142.5,85,92.5,-95,130,142.5,145,367.5,360.77,X
Jamie Simon,-72,lifters-view?id=28008,45.,Jamie Simon,1983,Team L.A.B.,MO,67.02,125,132.5,-140,67.5,72.5,75,150,157.5,-165,365,374.45,
Takenya McGregor,-72,lifters-view?id=37458,46.,Takenya McGregor,1980,,MD,67.49,130,132.5,-135,70,72.5,-75,150,155,160,365,372.56,
Esther Scott,-72,lifters-view?id=38460,47.,Esther Scott,1984,,VA,70.18,122.5,127.5,132.5,80,-85,-85,135,142.5,152.5,365,362.48,
Isha Tohill,-72,lifters-view?id=15346,48.,Isha Tohill,1986,Strong Strong Friends,DC,70.31,130,137.5,142.5,75,77.5,80,132.5,142.5,-150,365,362.01,
Meghan Bradsher,-72,lifters-view?id=24904,49.,Meghan Bradsher,1991,Team Carolina,NC,65.99,107.5,120,125,67.5,70,72.5,152.5,160,165,362.5,376.09,
Theresa Baccielo,-72,lifters-view?id=39319,50.,Theresa Baccielo,1988,,CT,70.20,120,130,-135,77.5,82.5,-85,130,140,147.5,360,357.44,
Ashley Yost,-72,lifters-view?id=36742,51.,Ashley Yost,1991,,AL,71.34,135,147.5,-155,62.5,65,67.5,132.5,145,-157.5,360,353.56,
Alese Smith,-72,lifters-view?id=41038,53.,Alese Smith,1991,,SC,68.97,125,132.5,137.5,60,-62.5,62.5,147.5,155,157.5,357.5,359.32,
Jessica Pietrowicz,-72,lifters-view?id=39967,54.,Jessica Pietrowicz,1985,,MA,69.80,122.5,130,-135,65,70,-75,137.5,145,157.5,357.5,356.36,
Mary Dempsey,-72,lifters-view?id=37455,55.,Mary Dempsey,1988,,MD,67.65,115,117.5,120,70,72.5,-75,155,160,162.5,355,361.75,
Hannah Malcomb,-72,lifters-view?id=3216,56.,Hannah Malcomb,1992,,TX,68.62,125,132.5,-137.5,60,65,-67.5,147.5,157.5,-170,355,358.09,
Caitlyn Fardella,-72,lifters-view?id=29062,57.,Caitlyn Fardella,1989,,NJ,70.82,120,137.5,140,52.5,-57.5,57.5,142.5,152.5,-162.5,350,345.42,
Vanessa Schaffer,-72,lifters-view?id=25197,59.,Vanessa Schaffer,1982,,VA,69.19,115,120,122.5,55,60,65,140,150,157.5,345,346.00,
Ann Cassell,-72,lifters-view?id=38873,60.,Ann Cassell,1988,,NJ,70.67,115,117.5,120,77.5,82.5,-85,117.5,132.5,142.5,345,341.00,
Camille Chow,-72,lifters-view?id=35718,61.,Camille Chow,1995,,NJ,67.24,112.5,117.5,122.5,55,-60,60,155,160,-162.5,342.5,350.55,
Rachele Lehmann,-72,lifters-view?id=29136,62.,Rachele Lehmann,1988,,TX,70.27,-117.5,117.5,-125,60,62.5,67.5,140,155,-157.5,340,337.35,
Carlyn Todorow,-72,lifters-view?id=6699,-,Carlyn Todorow,1986,,PA,64.58,132.5,135,-137.5,-85,85,-87.5,-180,-180,-180,0,0.00,
Lauren Parrinello,-72,lifters-view?id=30314,-,Lauren Parrinello,1992,,MD,65.48,132.5,137.5,-140,-75,-75,-75,-157.5,,,0,0.00,
Soraya Selamie,-72,lifters-view?id=39598,-,Soraya Selamie,1992,,NJ,70.54,152.5,160,-165,-87.5,87.5,92.5,-192.5,-200,-205,0,0.00,
Chelsea Nkwodimmah,-72,lifters-view?id=39597,-,Chelsea Nkwodimmah,1989,,NJ,71.11,-165,-170,-170,77.5,82.5,85,182.5,192.5,-205,0,0.00,
Daniella Melo,-84,lifters-view?id=32173,1.,Daniella Melo,1998,Flexx Training Systems,FL,83.79,192.5,202.5,-207.5,110,117.5,120,200,210,-215,532.5,475.47,X
Dayna McNeal,-84,lifters-view?id=39863,2.,Dayna McNeal,1984,Reactive Training Systems,AK,77.56,170,180,-190,85,90,95,200,212.5,230,505,470.36,
Ogechi Akalegbere,-84,lifters-view?id=15343,5.,Ogechi Akalegbere,1988,,MD,83.44,-185,185,190,97.5,102.5,-107.5,187.5,-195,-195,480,429.46,
Shelby Miles,-84,lifters-view?id=2170,2.,Shelby Miles,1998,,IN,80.60,142.5,155,165,97.5,105,110,187.5,202.5,-210.5,477.5,435.10,X
Sammi Johnson,-84,lifters-view?id=32880,7.,Sammi Johnson,1986,,CA,82.66,152.5,162.5,170,90,92.5,95,192.5,205,-215,470,422.58,
Alexandra Donald,-84,lifters-view?id=14792,9.,Alexandra Donald,1990,,OH,83.44,142.5,150,155,95,97.5,100,177.5,187.5,200,455,407.09,
Kelly Sheehy,-84,lifters-view?id=29865,10.,Kelly Sheehy,1985,,CA,80.37,180,-187.5,187.5,87.5,92.5,-97.5,-165,165,-172.5,445,406.15,
Kehaulani Richardson,-84,lifters-view?id=4169,11.,Kehaulani Richardson,1981,,HI,82.47,165,-175,-175,70,75,80,182.5,192.5,-197.5,437.5,393.79,
Mackenzie Pezzi,-84,lifters-view?id=39600,13.,Mackenzie Pezzi,1993,,NJ,80.38,142.5,-150,152.5,85,90,92.5,160,175,182.5,427.5,390.14,
Kara Frazier,-84,lifters-view?id=23088,14.,Kara Frazier,1982,Squats & Science,PA,82.53,140,150,157.5,70,75,77.5,180,185,192.5,427.5,384.66,X
Riki Napiorkowski,-84,lifters-view?id=36028,15.,Riki Napiorkowski,1987,,NY,82.91,130,140,-147.5,97.5,102.5,107.5,172.5,180,-182.5,427.5,383.77,
April Ghiroli,-84,lifters-view?id=34717,16.,April Ghiroli,1988,,CA,79.35,135,142.5,150,77.5,82.5,-87.5,170,180,190,422.5,388.36,
Christine Shea,-84,lifters-view?id=38877,17.,Christine Shea,1991,,NY,79.60,140,-147.5,152.5,70,77.5,-80,170,182.5,192.5,422.5,387.69,
Cynthia Hansen,-84,lifters-view?id=31588,18.,Cynthia Hansen,1985,,IA,83.11,150,-165,-165,75,82.5,-87.5,190,-202.5,-202.5,422.5,378.81,
Elizabeth Naidicz,-84,lifters-view?id=27193,19.,Elizabeth Naidicz,1988,,WI,84.00,160,170,-177.5,77.5,82.5,85,155,160,165,420,374.51,
Daniela Kilgore,-84,lifters-view?id=40528,20.,Daniela Kilgore,1980,,TX,79.99,132.5,140,147.5,82.5,87.5,-92.5,165,175,182.5,417.5,382.05,
Yuliya Zamriy,-84,lifters-view?id=22161,21.,Yuliya Zamriy,1982,,NY,81.53,140,-145,145,80,85,87.5,157.5,167.5,175,407.5,369.03,
Caitlin Dunn,-84,lifters-view?id=5396,22.,Caitlin Dunn,1987,,CT,82.17,145,155,160,77.5,82.5,-85,-150,155,160,402.5,363.01,
Jessica Zilm,-84,lifters-view?id=32986,23.,Jessica Zilm,1978,,NH,79.03,125,132.5,137.5,92.5,97.5,-100,142.5,150,160,395,363.91,X
Brenda Ahearn,-84,lifters-view?id=35652,25.,Brenda Ahearn,1984,,CA,78.73,112.5,117.5,127.5,70,72.5,75,160,170,182.5,385,355.47,
Ashlyn Keller,-84,lifters-view?id=40945,26.,Ashlyn Keller,1992,GATA Barbell,GA,83.80,135,142.5,147.5,80,-85,-85,150,157.5,-162.5,385,343.73,
Shannaa Bradley,-84,lifters-view?id=37004,27.,Shannaa Bradley,1986,,TX,82.86,115,-125,127.5,60,65,70,142.5,165,175,372.5,334.47,
Morgan Gilliam,-84,lifters-view?id=32106,2.,Morgan Gilliam,2000,,MI,81.23,130,137.5,142.5,60,65,67.5,150,157.5,160,370,335.74,
Jackie Mercer,-84,lifters-view?id=38287,29.,Jackie Mercer,1983,,OR,78.55,112.5,122.5,127.5,62.5,-67.5,-67.5,150,165,175,365,337.44,
Laura Schanno,-84,lifters-view?id=37463,30.,Laura Schanno,1989,,MD,80.63,135,145,-150,65,70,-75,140,150,-160,365,332.55,
Ro Sieber,-84,lifters-view?id=23835,32.,Ro Sieber,1986,,NJ,82.72,117.5,-122.5,125,65,70,-75,142.5,147.5,150,345,310.05,
Susan Chambers,-84,lifters-view?id=17156,-,Susan Chambers,1988,,CA,81.76,140,147.5,-152.5,80,85,87.5,-182.5,,,0,0.00,
Kalah Blue,-84,lifters-view?id=36940,-,Kalah Blue,1982,,IL,82.74,137.5,-142.5,-142.5,95,97.5,-100,-157.5,-157.5,-157.5,0,0.00,
Bonica Lough,84+,lifters-view?id=14781,1.,Bonica Lough,1988,,NE,136.71,252.5,265,273,137.5,145,151.5,215,227.5,-241,652,509.21,X
LeeAnn Hewitt,84+,lifters-view?id=14292,1.,LeeAnn Hewitt,1999,Squats & Science,FL,155.25,207.5,220,230,102.5,-110,110,215,227.5,-241,567.5,436.46,
Sarah Brenner,84+,lifters-view?id=27960,3.,Sarah Brenner,1990,Warhouse Gym,PA,132.82,215,227.5,235,92.5,97.5,-102.5,215,227.5,-240.5,560,439.71,
Mary Snedeker,84+,lifters-view?id=25205,4.,Mary Snedeker,1981,,VA,126.66,-187.5,192.5,-197.5,95,100,102.5,197.5,205,-210,500,396.00,
Robin Wright,84+,lifters-view?id=39742,5.,Robin Wright,1987,,FL,144.71,185,197.5,-207.5,100,-110,-110,170,182.5,192.5,490,378.87,
Gabrielle Felps,84+,lifters-view?id=38264,6.,Gabrielle Felps,1994,,GA,89.37,177.5,190,-195,85,87.5,92.5,185,195,202.5,485,420.30,
Danielle Strange,84+,lifters-view?id=33254,8.,Danielle Strange,1993,Strong Strong Friends,NY,97.81,182.5,195,205,80,85,90,170,180,-190,475,398.15,
Rachel Gibson,84+,lifters-view?id=2132,10.,Rachel Gibson,1988,,TX,88.75,200,-207.5,-207.5,80,-85,85,172.5,177.5,182.5,467.5,406.35,X
Elizabeth Flinner,84+,lifters-view?id=6316,11.,Elizabeth Flinner,1989,,MS,121.88,180,-200,-200,92.5,97.5,-100,185,-197.5,-197.5,462.5,368.84,
Renee Rose Garcia,84+,lifters-view?id=35725,12.,Renee Rose Garcia,1988,,NJ,116.05,177.5,187.5,-197.5,77.5,82.5,85,175,187.5,-195,460,370.07,
Sherrice Fox,84+,lifters-view?id=14419,13.,Sherrice Fox,1986,,CO,138.93,167.5,175,-182.5,97.5,102.5,-107.5,177.5,182.5,-192.5,460,358.20,
Sara Refer,84+,lifters-view?id=37058,14.,Sara Refer,1986,,IA,109.47,-170,177.5,-182.5,82.5,87.5,-92.5,180,187.5,192.5,457.5,372.36,
Pomrening Stacie,84+,lifters-view?id=17636,15.,Pomrening Stacie,1992,,WI,99.00,-142.5,142.5,157.5,105,112.5,-120,160,185,-190,455,379.97,
Amanda Myhand,84+,lifters-view?id=24980,16.,Amanda Myhand,1990,,AK,106.02,-170,170,187.5,75,82.5,-85,165,177.5,-180,447.5,366.86,
Kelley Seitz,84+,lifters-view?id=29871,19.,Kelley Seitz,1990,,CA,100.00,160,172.5,-175,75,-82.5,-82.5,175,185,-192.5,432.5,360.10,
Faith Foggy,84+,lifters-view?id=35350,20.,Faith Foggy,1988,,GA,96.24,145,150,-157.5,85,90,92.5,172.5,182.5,187.5,430,362.36,
Genesis Fisher,84+,lifters-view?id=32444,21.,Genesis Fisher,1978,Murder of Crows Barball Club,NY,110.90,-140,147.5,157.5,85,90,-95,175,182.5,-192.5,430,349.03,
Charlene Cadavis,84+,lifters-view?id=35560,22.,Charlene Cadavis,1985,,WA,95.05,150,-162.5,-170,82.5,-92.5,-92.5,175,187.5,-200,420,355.40,
Cynthia Hindermann,84+,lifters-view?id=31591,24.,Cynthia Hindermann,1985,,MN,114.80,125,145,-157.5,70,75,80,172.5,185,190,415,334.57,
Danielle Bond,84+,lifters-view?id=40702,25.,Danielle Bond,1983,,MA,93.61,142.5,147.5,150,77.5,82.5,85,160,170,177.5,412.5,351.00,
Millicent Duffey,84+,lifters-view?id=32884,26.,Millicent Duffey,1988,,WA,107.95,132.5,140,147.5,70,75,77.5,177.5,185,-190,410,334.72,
ALLEIGH DANIELS,84+,lifters-view?id=37842,27.,ALLEIGH DANIELS,1985,,IN,98.84,157.5,162.5,-172.5,75,-80,-82.5,152.5,157.5,-162.5,395,330.02,
Shauna Staveley,84+,lifters-view?id=30396,28.,Shauna Staveley,1985,,MA,84.04,135,-140,140,-82.5,82.5,-87.5,150,157.5,165,387.5,345.46,
Alison Squiller,84+,lifters-view?id=14713,29.,Alison Squiller,1991,,MD,108.69,132.5,140,147.5,65,70,72.5,145,155,165,385,313.85,
Aranda Brown,84+,lifters-view?id=32939,-,Aranda Brown,1981,,MD,108.60,-157.5,-162.5,-162.5,60,65,70,180,190,200,0,0.00,
Logan Williamson,-47,lifters-view?id=36247,1.,Logan Williamson,2003,,WI,43.90,72.5,77.5,82.5,40,45,47.5,82.5,90,97.5,227.5,320.82,
Spencer Leatherberry,-47,lifters-view?id=28332,2.,Spencer Leatherberry,2002,,CA,46.03,57.5,62.5,67.5,37.5,40,-42.5,70,75,80,187.5,255.96,X
Olivia Herchelroth,-57,lifters-view?id=36881,1.,Olivia Herchelroth,2003,,NJ,56.60,92.5,97.5,100,37.5,40,42.5,115,-125,-125,257.5,300.45,
Kaylie Ball,-57,lifters-view?id=2185,2.,Kaylie Ball,2001,,AK,54.44,85,90,-97.5,42.5,47.5,-50,85,90,-92.5,227.5,273.66,
Brianna Mott,-63,lifters-view?id=23998,1.,Brianna Mott,2001,Team Florida,FL,60.98,70,72.5,75,37.5,40,42.5,87.5,92.5,95,212.5,233.96,
Elena Hernandez,-72,lifters-view?id=16995,1.,Elena Hernandez,2002,,PA,68.76,97.5,105,112.5,45,47.5,-50,110,122.5,130,290,292.12,
Jadyn Perhonitch,-72,lifters-view?id=38173,2.,Jadyn Perhonitch,2003,,PA,70.90,112.5,117.5,-126,-50,50,-55,122.5,-125,-132.5,290,286.00,
Ariel Brinker,-72,lifters-view?id=38142,3.,Ariel Brinker,2002,,OH,69.38,67.5,70,80,35,40,42.5,80,-87.5,87.5,210,210.21,
Isabel Figueroa,84+,lifters-view?id=40000,1.,Isabel Figueroa,2002,,IL,103.11,132.5,137.5,-142.5,75,80,-85,155,165,167.5,385,317.82,
Adyson Perhonitch,84+,lifters-view?id=38174,2.,Adyson Perhonitch,2002,,PA,121.64,-142.5,145,-150,87.5,92.5,-97.5,125,132.5,-140,370,295.15,
Lori Edwards,84+,lifters-view?id=38081,3.,Lori Edwards,2001,Team Carolina,NC,92.43,102.5,112.5,122.5,57.5,62.5,-65,110,120,130,315,269.29,
Brianna Morrison,-43,lifters-view?id=13808,1.,Brianna Morrison,2001,Team Florida,FL,40.73,87.5,92.5,100,50,55,-57.5,92.5,100,,255,376.92,X
Christine Potter,-52,lifters-view?id=39490,1.,Christine Potter,2001,,MD,51.34,-100,-100,100,50,55,57.5,105,117.5,125,282.5,355.67,
Vanessa Currie,-63,lifters-view?id=41247,2.,Vanessa Currie,2000,,ME,61.29,100,-110,110,57.5,62.5,65,117.5,130,142.5,317.5,348.20,
Machaela Exner,-63,lifters-view?id=26676,3.,Machaela Exner,2001,,WI,60.59,112.5,120,-125,62.5,67.5,70,122.5,125,-137.5,315,348.55,
Jaime Hernandez,-63,lifters-view?id=29373,4.,Jaime Hernandez,2000,,WI,61.75,-100,100,-115,55,57.5,-60,125,-127.5,-127.5,282.5,308.07,
Sara Biddle,-63,lifters-view?id=39101,5.,Sara Biddle,2000,,GA,57.89,-87.5,95,-100,57.5,62.5,65,100,-110,-110,260,298.06,
Hannah London,-63,lifters-view?id=41200,6.,Hannah London,2001,,GA,62.96,-95,-100,100,50,-52.5,52.5,97.5,107.5,-120,260,279.37,
Meila Yamamura,-72,lifters-view?id=39526,2.,Meila Yamamura,2001,,CA,71.40,100,107.5,115,72.5,75,-77.5,120,130,-140,320,314.08,
Allison Broadhurst,-72,lifters-view?id=39411,-,Allison Broadhurst,2000,,PA,70.37,-120,-120,-120,62.5,65,70,125,-130,-130,0,0.00,
Emily Diaz,-84,lifters-view?id=36399,1.,Emily Diaz,2001,,CA,81.18,-142.5,142.5,147.5,62.5,65,70,150,-162.5,162.5,380,344.93,
Zoe Vinacco,-84,lifters-view?id=38107,3.,Zoe Vinacco,2000,,FL,73.37,100,102.5,110,-42.5,42.5,-45,107.5,-115,-115,260,250.64,
Abby Weaver,84+,lifters-view?id=16074,1.,Abby Weaver,2000,,GA,107.00,100,112.5,-122.5,57.5,62.5,-65,112.5,125,-137.5,300,245.40,
Tiffany Trinh,-47,lifters-view?id=37678,1.,Tiffany Trinh,1998,,NY,47.00,97.5,102.5,-110,47.5,52.5,55,117.5,127.5,132.5,290,390.02,
Tsukiko Fredette,-63,lifters-view?id=30751,2.,Tsukiko Fredette,1997,,CA,62.07,120,127.5,132.5,65,70,72.5,127.5,137.5,142.5,347.5,377.45,
Katherine McCormick,-63,lifters-view?id=25587,3.,Katherine McCormick,1999,,GA,59.14,70,82.5,-92.5,55,57.5,-60,125,142.5,-145,282.5,318.52,
Ayla Thurstan,-72,lifters-view?id=40703,2.,Ayla Thurstan,1998,,CT,71.23,140,142.5,-145,90,92.5,95,147.5,157.5,-162.5,395,388.32,X
BRIANNA DIAZ,-72,lifters-view?id=16156,4.,BRIANNA DIAZ,1998,,NY,70.35,127.5,137.5,-142.5,-60,65,-72.5,152.5,-165,-165,355,351.95,
Erin Sherlock,-72,lifters-view?id=38080,5.,Erin Sherlock,1998,,MD,71.78,-110,115,120,50,55,-60,115,122.5,127.5,302.5,295.85,
Paige Plant,-72,lifters-view?id=32386,6.,Paige Plant,1998,,CO,66.35,-92.5,100,-102.5,55,60,-65,117.5,120,-127.5,280,289.35,
Patience Miller,-84,lifters-view?id=25956,3.,Patience Miller,1997,,CT,81.72,102.5,110,-112.5,75,80,82.5,135,147.5,155,347.5,314.31,
Helena Labriny,84+,lifters-view?id=30323,2.,Helena Labriny,1998,,VA,91.69,147.5,160,165,65,72.5,-77.5,170,182.5,192.5,430,368.77,
Khanh Hoang,84+,lifters-view?id=40729,3.,Khanh Hoang,1998,Strong Strong Friends,MD,91.69,-130,130,135,45,50,-52.5,135,140,147.5,332.5,285.15,
Tucker Thompson,-59,lifters-view?id=33915,1.,Tucker Thompson,2003,Team Carolina,NC,45.49,85,95,97.5,47.5,55,58,90,105,109,264.5,301.13,
Dalton LaCoe,-59,lifters-view?id=23561,2.,Dalton LaCoe,1995,,PA,52.90,145,160,170,105,115,117.5,225,240,250,537.5,518.10,X
Jerome Leak,-53,lifters-view?id=7702,2.,Jerome Leak,1995,,WI,52.89,105,115,122.5,75,80,-82.5,165,172.5,-175,375,361.54,
Lester Philip Nolasco,-53,lifters-view?id=33334,3.,Lester Philip Nolasco,1994,,CA,50.49,120,127.5,132.5,72.5,77.5,80,152.5,-160,-165,365,369.53,
Logan Grimm,-59,lifters-view?id=25704,4.,Logan Grimm,1997,,TX,58.92,190,200,-205,95,100,102.5,200,210,215,517.5,448.83,
Jon Lazear,-59,lifters-view?id=39697,2.,Jon Lazear,1996,,IA,58.55,167.5,-177.5,177.5,100,105,107.5,205,220,-227.5,505,440.56,
Jared Nazario,-59,lifters-view?id=40322,3.,Jared Nazario,1996,,FL,58.96,137.5,142.5,-145,82.5,-87.5,87.5,182.5,-190,-190,412.5,357.51,
Charles Okpoko,-66,lifters-view?id=26788,2.,Charles Okpoko,1995,GATA Barbell,TX,65.88,230,240,250,152.5,160,-165,245,257.5,262.5,672.5,528.85,X
Dallas Bey,-66,lifters-view?id=24811,4.,Dallas Bey,1995,,NJ,65.65,217.5,230,-232.5,-150,-150,150,-252.5,252.5,-262.5,632.5,498.79,
Willie Lim,-66,lifters-view?id=6707,3.,Willie Lim,1994,,TX,65.77,217.5,232.5,237.5,130,137.5,142.5,215,230,237.5,617.5,486.28,
Daniel Chen,-66,lifters-view?id=27867,4.,Daniel Chen,1993,,NJ,65.37,187.5,195,197.5,130,137.5,-140,210,217.5,-227.5,552.5,437.25,
Allen Zou,-66,lifters-view?id=9979,9.,Allen Zou,1996,,MA,65.66,167.5,180,187.5,107.5,120,-127.5,220,235,237.5,545,429.73,X
Joshua Fernandez-Rubio,-66,lifters-view?id=26713,6.,Joshua Fernandez-Rubio,1996,Team Florida,FL,65.39,180,190,197.5,115,120,-122.5,207.5,217.5,225,542.5,429.23,
Zachary McGillis,-66,lifters-view?id=35604,7.,Zachary McGillis,1997,University of Illinois at Chicago,IL,65.03,182.5,190,-195,130,135,137.5,202.5,207.5,-212.5,535,425.27,
Joseph Correia,-66,lifters-view?id=39339,8.,Joseph Correia,1994,,NY,65.31,187.5,200,-205,105,110,-115,217.5,-230,-230,527.5,417.78,
Joe Bernardi,-66,lifters-view?id=40365,9.,Joe Bernardi,1993,,NY,64.02,162.5,170,-175,107.5,112.5,-115,200,212.5,-222.5,495,398.72,
AUSTIN MAAS,-66,lifters-view?id=34067,19.,AUSTIN MAAS,1994,,MI,65.07,170,180,185,110,-115,-115,185,200,-205,495,393.28,
Carlton Wan,-66,lifters-view?id=23877,11.,Carlton Wan,1995,The Strength Guys,NY,65.25,147.5,157.5,165,90,97.5,-102.5,207.5,220,232.5,495,392.39,
JOHNATHAN LUNA,-66,lifters-view?id=37412,12.,JOHNATHAN LUNA,1994,,GA,64.93,170,175,-182.5,112.5,122.5,-132.5,-192.5,-192.5,192.5,490,389.99,
Michael Cheung,-66,lifters-view?id=14962,13.,Michael Cheung,1994,,NY,63.40,165,170,-172.5,105,107.5,-112.5,185,192.5,-197.5,470,381.73,
Matthew Levit,-66,lifters-view?id=32176,14.,Matthew Levit,1994,,FL,64.31,152.5,165,170,95,-102.5,102.5,175,187.5,-190,460,369.10,
Ryan Codd,-66,lifters-view?id=40236,15.,Ryan Codd,1996,,FL,59.01,135,140,-142.5,92.5,97.5,-100,-202.5,202.5,-215,440,381.04,
Stephen Lehew,-74,lifters-view?id=17620,2.,Stephen Lehew,1995,,TX,73.90,-245,250,260,165,170,-175,275,287.5,-320.5,717.5,516.60,X
RJ Hizon,-74,lifters-view?id=26497,4.,RJ Hizon,1994,,WA,73.69,250,-262.5,-262.5,140,147.5,152.5,-277.5,-277.5,277.5,680,490.62,
Micheal Seay,-74,lifters-view?id=41232,6.,Micheal Seay,1996,,TX,73.39,220,232.5,237.5,142.5,152.5,157.5,240,252.5,270,665,481.19,
