Name,Weightclass,Link,Placing,Name,YOB,Team,State,Weight,Squat1,Squat2,Squat3,Bench press1,Bench press2,Bench press3,Deadlift1,Deadlift2,Deadlift3,Total,Points,Drug tested
Brianna Morrison,-43,lifters-view?id=13808,1.,Brianna Morrison,2001,,FL,41.80,70,80,-90,35,40,42.5,85,90,95,217.5,316.51,
Tammy Idrogo,-52,lifters-view?id=5306,1.,Tammy Idrogo,1999,,TX,49.10,72.5,80,85,40,45,47.5,102.5,110,112.5,245,319.06,
Kayleigh Tokash,-52,lifters-view?id=3013,2.,Kayleigh Tokash,1998,,PA,51.50,82.5,90,-92.5,40,45,-47.5,95,102.5,-105,237.5,298.30,
Kaylie Ball,-52,lifters-view?id=2185,3.,Kaylie Ball,2001,,AK,51.60,62.5,65,72.5,35,37.5,-40,80,-82.5,-82.5,190,238.28,
Mirsanda Chambers,-57,lifters-view?id=25166,1.,Mirsanda Chambers,,,PA,55.90,100,110,115,70,75,-80,112.5,127.5,137.5,327.5,385.89,
Emily Gardner,-57,lifters-view?id=2143,2.,Emily Gardner,2000,,TX,54.80,122.5,-130,130,67.5,72.5,-75,120,-127.5,-127.5,322.5,385.94,
Samantha Salemno,-57,lifters-view?id=16988,3.,Samantha Salemno,2000,,PA,53.30,90,95,-102.5,47.5,52.5,-57.5,87.5,97.5,102.5,250,305.75,
Kendra Trewyn,-57,lifters-view?id=23462,4.,Kendra Trewyn,2001,,WI,55.20,62.5,67.5,72.5,32.5,37.5,-40,82.5,95,-102.5,205,243.95,
Remington Trewyn,-63,lifters-view?id=14073,1.,Remington Trewyn,2000,,WI,61.30,85,95,-105,50,55,57.5,115,122.5,130,282.5,309.79,
Abigail Saunders,-63,lifters-view?id=5918,2.,Abigail Saunders,2000,,WI,59.90,77.5,85,92.5,35,37.5,-40,110,120,-127.5,250,279.08,
Elena Marquez,-63,lifters-view?id=24939,3.,Elena Marquez,2001,,WI,58.30,67.5,75,85,35,37.5,-42.5,82.5,90,102.5,225,256.52,
Megan Wesolek,-63,lifters-view?id=25173,4.,Megan Wesolek,2001,,WI,60.60,67.5,75,-85,35,37.5,-45,75,80,97.5,210,232.32,
Bryana Washington,-72,lifters-view?id=3349,1.,Bryana Washington,2001,,CA,71.20,80,85,-92.5,45,50,-52.5,105,115,122.5,257.5,253.23,
SARAH HUNT,-84,lifters-view?id=8765,1.,SARAH HUNT,2001,,PA,77.50,92.5,102.5,-112.5,45,55,-57.5,97.5,110,115,272.5,253.92,
Stephanie Rattunde,-43,lifters-view?id=26776,1.,Stephanie Rattunde,1997,,WI,43.00,72.5,80,85,57.5,62.5,-67.5,107.5,117.5,125,272.5,389.54,
Caitlin Golden,-52,lifters-view?id=17434,1.,Caitlin Golden,1998,,NY,50.80,-95,95,97.5,57.5,60,-65,-112.5,112.5,117.5,275,349.03,
Kelsey Booth,-52,lifters-view?id=15148,2.,Kelsey Booth,1998,,AK,50.50,80,85,90,40,45,47.5,95,102.5,107.5,245,312.38,
Koeller Tristan,-57,lifters-view?id=25167,1.,Koeller Tristan,1998,,WI,55.70,82.5,-87.5,-87.5,42.5,45,50,102.5,107.5,115,247.5,292.45,
Jennica Baldridge,-63,lifters-view?id=5454,1.,Jennica Baldridge,1998,,IN,60.90,100,-110,112.5,55,62.5,67.5,130,137.5,142.5,322.5,355.43,
Hannah Hopkins,-63,lifters-view?id=5501,2.,Hannah Hopkins,1999,,MI,60.20,115,120,127.5,52.5,57.5,-62.5,120,125,130,315,350.28,
Alyssa Chaikin,-63,lifters-view?id=23694,3.,Alyssa Chaikin,1997,,NY,59.00,100,115,-120,45,50,-52.5,127.5,140,145,310,350.15,
Breanna Santos,-63,lifters-view?id=16164,4.,Breanna Santos,1998,,TX,58.90,87.5,95,-110,40,47.5,-52.5,97.5,-102.5,112.5,255,288.41,
Shelby Miles,-72,lifters-view?id=2170,1.,Shelby Miles,1998,,IN,71.90,120,130,-135,75,80,85.5,145,157.5,165,380.5,371.71,
Kloie Doublin,-72,lifters-view?id=24777,3.,Kloie Doublin,1999,,IN,65.40,112.5,120,125,60,65,72.5,132.5,142.5,152.5,350,365.54,
Caitlyn Grant,-72,lifters-view?id=25184,4.,Caitlyn Grant,,,PA,68.00,115,-122.5,-122.5,57.5,60,-62.5,127.5,-137.5,137.5,312.5,317.28,
Emily Lewis,-72,lifters-view?id=18060,5.,Emily Lewis,,,MA,71.20,85,-92.5,-92.5,47.5,-52.5,-52.5,130,135,142.5,275,270.44,
Casey Foster,-52,lifters-view?id=6028,1.,Casey Foster,1996,,NC,51.50,65,75,80,45,50,-52.5,110,122.5,-127.5,252.5,317.14,
AMBER HARVEY,-52,lifters-view?id=18102,2.,AMBER HARVEY,1996,,MI,49.70,52.5,60,-62.5,30,35,-40,72.5,82.5,87.5,182.5,235.52,
Ariel Bulmash,-63,lifters-view?id=5586,1.,Ariel Bulmash,1995,,GA,60.40,115,-122.5,122.5,82.5,87.5,-92.5,142.5,155,162.5,372.5,413.18,
Ashleigh Hubbard,-63,lifters-view?id=25174,3.,Ashleigh Hubbard,,,VA,60.80,-126,128,-130,65,67.5,-70,130,140,-145,335.5,370.22,
Carley Miller,-72,lifters-view?id=36,1.,Carley Miller,1996,,MN,70.40,142.5,152.5,162.5,62.5,-70,-70,170,177.5,182.5,407.5,403.83,
Gina Hensley,-72,lifters-view?id=2175,2.,Gina Hensley,1995,,MI,70.70,130,137.5,145,72.5,77.5,-80,160,-170,-177.5,382.5,377.95,
Sophia Cadwallader,-72,lifters-view?id=25185,3.,Sophia Cadwallader,1996,,GA,71.70,92.5,100,107.5,55,60,-62.5,95,105,115,282.5,276.51,
Lacey Winters,-84,lifters-view?id=42,1.,Lacey Winters,1997,,WI,81.50,132.5,140,-147.5,65,72.5,75,155,165,170,385,348.73,
Brittany Hammond,84+,lifters-view?id=2478,1.,Brittany Hammond,1990,,IN,86.40,137.5,152.5,157.5,-57.5,57.5,62.5,142.5,152.5,160,380,334.29,
Matt Devine,-59,lifters-view?id=6962,1.,Matt Devine,1997,,PA,51.00,100,110,117.5,75,82.5,-87.5,140,152.5,162.5,362.5,363.08,
Dalton LaCoe,-53,lifters-view?id=23561,1.,Dalton LaCoe,1995,,PA,52.60,142.5,152.5,160,102.5,110,-117.5,205,222.5,232.5,502.5,487.22,
Sandro Serrano,-53,lifters-view?id=23302,2.,Sandro Serrano,1993,,IL,52.60,120,130,-137.5,90,-92.5,-92.5,145,160,-177.5,380,368.45,
Taskin Amin,-59,lifters-view?id=3477,1.,Taskin Amin,1993,,TX,56.40,155,165,177.5,85,97.5,-100,-200,212.5,-227.5,487.5,440.75,
Matthew Fox,-59,lifters-view?id=519,5.,Matthew Fox,1991,,KS,58.90,-167.5,167.5,175,107.5,112.5,-117.5,182.5,-195,195,482.5,418.57,
Khemarintr Suwanchote,-59,lifters-view?id=29741,7.,Khemarintr Suwanchote,1993,,WA,58.60,140,145,-147.5,107.5,-110,110,197.5,-230.5,-230.5,452.5,394.44,
Walter Carrillo,-59,lifters-view?id=24336,9.,Walter Carrillo,1994,,MA,58.70,-160,160,-165,105,-110,-110,-180,180,185,450,391.64,
Slade Woodard,-59,lifters-view?id=16466,5.,Slade Woodard,1994,,NC,56.80,85,92.5,-100,75,77.5,-82.5,165,175,-187.5,345,309.78,
Willie Lim,-66,lifters-view?id=6707,1.,Willie Lim,1994,,NJ,65.70,205,220,227.5,130,137.5,142.5,210,222.5,-230,592.5,466.95,
Sawyer Yandell,-66,lifters-view?id=667,3.,Sawyer Yandell,1994,,TX,65.50,215,222.5,-227.5,105,112.5,-117.5,225,-262.5,-262.5,560,442.46,
Alex McQuillen,-66,lifters-view?id=14797,3.,Alex McQuillen,1995,,OH,66.00,187.5,200,205,112.5,117.5,122.5,207.5,220,227.5,555,435.79,
Dallas Bey,-66,lifters-view?id=24811,6.,Dallas Bey,1995,,NJ,65.30,200,-212.5,-212.5,125,130,-135,197.5,212.5,217.5,547.5,433.73,
Cage Antle,-66,lifters-view?id=14627,7.,Cage Antle,1995,,NC,64.70,182.5,-197.5,-197.5,117.5,-127.5,-127.5,227.5,237.5,-245,537.5,429.09,
Anas Anbar,-66,lifters-view?id=15230,6.,Anas Anbar,1992,,TX,65.90,172.5,180,190,112.5,120,130,195,212.5,-222.5,532.5,418.65,
Joel Coffman,-66,lifters-view?id=24778,7.,Joel Coffman,,,IN,66.00,175,185,-192.5,127.5,140,-145,195,207.5,-225,532.5,418.12,
Edward Kim,-66,lifters-view?id=23356,8.,Edward Kim,1993,,TX,65.60,170,187.5,-192.5,102.5,110,117.5,195,210,222.5,527.5,416.25,
Evan Chaffey,-66,lifters-view?id=17984,9.,Evan Chaffey,1991,,RI,65.50,160,167.5,-177.5,-115,115,122.5,-215,215,227.5,517.5,408.88,
Jess Rutledge,-66,lifters-view?id=4232,10.,Jess Rutledge,1994,,TX,64.70,180,192.5,-200,100,105,-107.5,197.5,-212.5,-212.5,495,395.16,
Paul Cataldi,-66,lifters-view?id=9733,11.,Paul Cataldi,1995,,PA,64.00,132.5,147.5,160,92.5,97.5,102.5,180,192.5,202.5,465,374.65,
Promepetch Nut Suwanchote,-66,lifters-view?id=16125,16.,Promepetch Nut Suwanchote,,,WA,64.20,-145,-145,145,95,-100,-102.5,185,197.5,220,460,369.61,
Ariel James Barros,-66,lifters-view?id=23875,13.,Ariel James Barros,1992,,NJ,65.10,135,-147.5,147.5,102.5,-110,-110,195,202.5,210,460,365.33,
Renato Capillas,-66,lifters-view?id=13279,14.,Renato Capillas,1992,,NJ,65.60,135,147.5,-152.5,70,75,80,187.5,192.5,-197.5,420,331.42,
Christopher Alexander,-66,lifters-view?id=4319,15.,Christopher Alexander,1993,,LA,65.50,127.5,137.5,145,72.5,80,82.5,170,180,-187.5,407.5,321.97,
Stephen Lehew,-74,lifters-view?id=17620,1.,Stephen Lehew,1995,,TX,73.30,215,227.5,-235,155,162.5,165,265,277.5,-287.5,670,485.21,
Dorian Parris,-74,lifters-view?id=8182,2.,Dorian Parris,1992,,TX,72.60,227.5,235,240,142.5,152.5,160,240,255,-260,655,477.69,
Peter Hoang,-74,lifters-view?id=6715,3.,Peter Hoang,1993,,NJ,72.80,192.5,205,-212.5,-160,165,170,245,262.5,-270,637.5,463.97,
Zachary DiCostanzo,-74,lifters-view?id=23707,4.,Zachary DiCostanzo,1992,,NY,70.40,195,215,227.5,130,142.5,-150,227.5,247.5,-262.5,617.5,460.72,
Eric LaPointe,-74,lifters-view?id=23524,5.,Eric LaPointe,1992,,NH,72.90,-190,190,205,127.5,139,-142.5,245,265,272.5,616.5,448.26,
Jordan McKenzie,-74,lifters-view?id=1837,7.,Jordan McKenzie,1995,,FL,73.40,187.5,200,-205,120,130,135,240,257.5,272.5,607.5,439.53,
Robert Ali,-74,lifters-view?id=16534,7.,Robert Ali,1992,,NY,73.50,200,210,-212.5,120,-130,130,250,262.5,265,605,437.29,
Davey Hibler,-74,lifters-view?id=14271,8.,Davey Hibler,1993,,NV,73.30,212.5,220,-222.5,110,115,-120,245,-255,-255,580,420.04,
Russell Goldbach,-74,lifters-view?id=23708,9.,Russell Goldbach,1993,,NY,72.40,185,197.5,205,115,122.5,127.5,232.5,245,-257.5,577.5,421.98,
Myo Thiha,-74,lifters-view?id=17964,10.,Myo Thiha,1994,,NC,73.10,182.5,195,202.5,132.5,142.5,-147.5,232.5,-247.5,-255,577.5,419.03,
Lee Maccarone,-74,lifters-view?id=24540,11.,Lee Maccarone,1994,,NY,73.60,185,195,202.5,122.5,132.5,-135,232.5,242.5,-247.5,577.5,417.01,
Landy Phillips,-74,lifters-view?id=25216,12.,Landy Phillips,1994,,GA,73.40,197.5,-210,-210,127.5,137.5,-142.5,237.5,-252.5,-252.5,572.5,414.20,
Alex Maher,-74,lifters-view?id=7118,13.,Alex Maher,1995,,TX,70.90,190,205,212.5,110,117.5,-120,240,-252.5,-252.5,570,423.05,
Daniel O'Hara,-74,lifters-view?id=23270,14.,Daniel O'Hara,1994,,NY,72.70,187.5,-195,195,132.5,-140,-140,227.5,235,-242.5,562.5,409.78,
David Nightlinger,-74,lifters-view?id=17004,12.,David Nightlinger,1992,,PA,71.90,185,187.5,-192.5,135,-140,-140,230,235,237.5,560,411.32,
Dawit Girma,-74,lifters-view?id=14718,16.,Dawit Girma,1994,,MD,73.90,172.5,185,192.5,120,127.5,132.5,-205,210,225,550,396.00,
Lawrence Abner,-74,lifters-view?id=23879,17.,Lawrence Abner,1994,,NJ,71.10,185,190,200,120,-122.5,-122.5,220,227.5,-232.5,547.5,405.48,
Ethan Hetzler,-74,lifters-view?id=5468,18.,Ethan Hetzler,1992,,IN,73.00,180,-190,-190,135,140,-145,225,-227.5,,545,395.89,
Ricky Patel,-74,lifters-view?id=13954,15.,Ricky Patel,1992,,NY,72.80,160,167.5,180,110,117.5,122.5,215,227.5,237.5,540,393.01,
Joey Burke,-74,lifters-view?id=4089,20.,Joey Burke,1994,,MI,73.60,170,182.5,-190,115,120,-122.5,217.5,227.5,-237.5,530,382.71,
Michael Bouranis,-74,lifters-view?id=23709,19.,Michael Bouranis,1992,,NY,73.40,162.5,172.5,-182.5,110,117.5,-120,215,227.5,237.5,527.5,381.65,
Nick Phillips,-74,lifters-view?id=3508,22.,Nick Phillips,1992,,PA,73.90,157.5,172.5,182.5,112.5,127.5,-137.5,182.5,197.5,210,520,374.40,
Ian Lai,-74,lifters-view?id=17529,23.,Ian Lai,1994,,NY,72.20,160,172.5,-182.5,110,120,-127.5,207.5,225,-235,517.5,378.91,
Erik Lachance,-74,lifters-view?id=7022,24.,Erik Lachance,1991,,CT,73.10,160,172.5,182.5,102.5,112.5,-117.5,200,215,-227.5,510,370.06,
Xavier Berrios,-74,lifters-view?id=23710,25.,Xavier Berrios,1994,,NY,72.50,155,-160,-160,100,-110,110,210,-227.5,227.5,492.5,359.53,
Taryn Hoppe,-74,lifters-view?id=16259,26.,Taryn Hoppe,1992,,MN,71.60,165,175,-182.5,112.5,117.5,-120,-172.5,182.5,187.5,480,353.62,
Chad Baxter,-74,lifters-view?id=13945,27.,Chad Baxter,1992,,NY,69.80,142.5,-155,155,115,122.5,-130,175,185,197.5,475,356.73,
Zachary Johnson,-74,lifters-view?id=15379,29.,Zachary Johnson,1989,,MD,72.60,165,-175,-175,95,100,-105,192.5,202.5,210,475,346.42,
Gino Panameno-Castro,-74,lifters-view?id=14716,30.,Gino Panameno-Castro,1991,,MD,67.50,147.5,150,167.5,95,97.5,105,167.5,172.5,185,457.5,352.73,
Jake Cherubini,-74,lifters-view?id=23704,31.,Jake Cherubini,1995,,NY,68.20,150,-160,-160,-100,100,-105,175,-177.5,-177.5,425,325.00,
Caleb Smith,-74,lifters-view?id=4036,32.,Caleb Smith,1993,,NY,72.70,150,155,,125,-132.5,,,,,280,203.98,
George Kanellos,-74,lifters-view?id=23888,34.,George Kanellos,1992,,NJ,72.80,145,152.5,-160,-105,-105,-105,190,-200,-210,0,0.00,
John Haack,-83,lifters-view?id=21206,1.,John Haack,1993,,WI,82.40,247.5,262.5,272.5,182.5,190,195,287.5,307.5,320,787.5,527.94,
Brandon Mose,-83,lifters-view?id=14721,4.,Brandon Mose,1993,,MD,82.50,220,235,250,167.5,180,-185,260,287.5,-300,717.5,480.65,
Charlie Dickson,-83,lifters-view?id=15401,5.,Charlie Dickson,1995,,VA,81.60,237.5,252.5,262.5,147.5,155,162.5,275,290,-305,715,482.20,
Michael Condo,-83,lifters-view?id=17194,4.,Michael Condo,1995,,OH,81.50,240,-250,-250,-145,145,-150,285,295,-302.5,680,458.93,
Marcus Bell,-83,lifters-view?id=15402,5.,Marcus Bell,1995,,MD,81.20,227.5,245,-260.5,142.5,150,155,227.5,245,250,650,439.66,
Matthew Guzik,-83,lifters-view?id=17185,13.,Matthew Guzik,1992,,OH,80.30,220,235,240,-142.5,142.5,-145,262.5,-277.5,,645,439.31,
Joey Carzoli,-83,lifters-view?id=24055,7.,Joey Carzoli,1994,,FL,82.00,220,230,237.5,132.5,140,145,260,-270,-270,642.5,432.02,
Tom Buckles,-83,lifters-view?id=4766,8.,Tom Buckles,1994,,CT,80.80,202.5,220,227.5,120,130,137.5,230,250,260,625,424.06,
Alex Pinnow,-83,lifters-view?id=1611,18.,Alex Pinnow,1993,,WI,80.50,-220,222.5,-240,137.5,150,-155,235,250,-262.5,622.5,423.30,
Chance Mitchell,-83,lifters-view?id=25223,10.,Chance Mitchell,1994,,TX,83.00,215,227.5,237.5,122.5,127.5,-132.5,252.5,-267.5,-280,617.5,412.18,
Robert Irving,-83,lifters-view?id=8188,11.,Robert Irving,1991,,TX,81.40,187.5,195,-202.5,145,150,-155,255,265,-272.5,610,411.99,
Alex Lau,-83,lifters-view?id=14458,13.,Alex Lau,1992,,NY,81.20,192.5,212.5,-222.5,120,130,-135,227.5,240,250,592.5,400.77,
Anthony Iacoviello,-83,lifters-view?id=15043,14.,Anthony Iacoviello,1994,,PA,82.60,202.5,215,-220,137.5,142.5,-147.5,212.5,222.5,232.5,590,394.95,
Drew Mundt,-83,lifters-view?id=16920,15.,Drew Mundt,1993,,MD,82.20,175,185,195,142.5,152.5,-160,200,215,227.5,575,386.06,
Nathan Gale,-83,lifters-view?id=23934,16.,Nathan Gale,,,PA,80.20,185,197.5,205,127.5,135,142.5,202.5,217.5,225,572.5,390.22,
Max Harir,-83,lifters-view?id=14970,17.,Max Harir,1993,,NY,82.30,180,190,195,120,127.5,-132.5,222.5,235,242.5,565,379.06,
Tony Mathews,-83,lifters-view?id=5464,18.,Tony Mathews,1995,,IN,78.90,190,202.5,-212.5,127.5,135,-140,200,215,225,562.5,387.45,
Rob Hoffman,-83,lifters-view?id=24241,19.,Rob Hoffman,1995,,PA,82.20,157.5,167.5,175,120,127.5,132.5,237.5,-250,,545,365.91,
Francesco Pollaccia,-83,lifters-view?id=24444,48.,Francesco Pollaccia,1994,,MI,81.50,167.5,177.5,185,112.5,120,127.5,197.5,217.5,-225,530,357.70,
Paul Xu,-83,lifters-view?id=16948,21.,Paul Xu,1993,,VA,75.70,185,-200,-200,95,100,-107.5,210,225,240,525,371.70,
Ben Becnel,-83,lifters-view?id=10727,22.,Ben Becnel,1995,,LA,80.90,180,197.5,-205,107.5,112.5,115,190,210,-215,522.5,354.20,
David Garcia,-83,lifters-view?id=5338,23.,David Garcia,1992,,TX,80.10,160,175,-182.5,-117.5,120,-122.5,200,205,210,505,344.51,
John Baron,-83,lifters-view?id=23470,55.,John Baron,1994,,OH,80.70,-170,170,-182.5,102.5,107.5,115,205,217.5,-230,502.5,341.20,
Christian DeLay,-83,lifters-view?id=15883,57.,Christian DeLay,1995,,AK,82.00,187.5,-200,-200,107.5,112.5,-115,187.5,195,200,500,336.20,
Richard Carolina,-83,lifters-view?id=17534,27.,Richard Carolina,,,NY,80.40,157.5,170,172.5,115,122.5,127.5,182.5,197.5,-205,497.5,338.60,
Neil Shah,-83,lifters-view?id=17207,28.,Neil Shah,1992,,PA,80.50,142.5,152.5,160,-97.5,-105,105,207.5,220,-230,485,329.80,
Cameron Collins,-83,lifters-view?id=17190,59.,Cameron Collins,1993,,OH,81.10,132.5,147.5,160,87.5,92.5,-95,-197.5,210,220,472.5,319.84,
GREGORY WALSH,-83,lifters-view?id=24418,30.,GREGORY WALSH,,,PA,81.70,-172.5,-180,-180,115,-122.5,-122.5,220,,,0,0.00,
Andrew Arifakis,-83,lifters-view?id=13953,31.,Andrew Arifakis,1993,,NY,83.00,197.5,207.5,-212.5,115,117.5,-127.5,-237.5,,,0,0.00,
Derrington Wright,-93,lifters-view?id=25232,3.,Derrington Wright,1992,,TX,90.00,240,250,255,180,190,197.5,285,305,320,772.5,493.16,
Garrett Bailey,-93,lifters-view?id=28988,8.,Garrett Bailey,1992,,LA,92.80,245,-257.5,-257.5,-160,160,-170,320,-325,-325,725,455.88,
Caleb Happel,-93,lifters-view?id=2899,4.,Caleb Happel,1995,,MN,92.60,235,250,-260,162.5,175,-180,265,280,285,710,446.95,
Sean Moser,-93,lifters-view?id=5242,13.,Sean Moser,1993,,OH,90.60,212.5,225,235,165,175,-177.5,250,267.5,275,685,435.87,
Abe Nasser,-93,lifters-view?id=11245,6.,Abe Nasser,1993,,FL,91.50,230,242.5,250,155,165,-167.5,250,265,-267.5,680,430.51,
Samuel Jansen,-93,lifters-view?id=23342,7.,Samuel Jansen,1993,,FL,91.90,-247.5,247.5,265,135,142.5,150,265,-285,-285,680,429.62,
Stefano Fenu,-93,lifters-view?id=8747,20.,Stefano Fenu,1993,,NC,90.20,240,260,-265,145,-155,155,240,260,-272.5,675,430.45,
Joseph Bonarrigo,-93,lifters-view?id=25233,9.,Joseph Bonarrigo,,,NY,92.20,210,232.5,-237.5,135,145,152.5,252.5,277.5,-287.5,662.5,417.91,
Sam Bernstein,-93,lifters-view?id=25234,10.,Sam Bernstein,1994,,PA,84.40,182.5,200,215,150,155,-162.5,260,272.5,285,655,432.96,
Andrew LeMay,-93,lifters-view?id=6084,12.,Andrew LeMay,1994,,FL,91.70,230,-237.5,-237.5,157.5,160,-162.5,262.5,-265,-267.5,652.5,412.71,
DANIEL ALKON,-93,lifters-view?id=23723,13.,DANIEL ALKON,1994,,NY,89.30,215,237.5,-245,130,140,147.5,232.5,255,265,650,416.65,
Edwin McQuiston,-93,lifters-view?id=17558,14.,Edwin McQuiston,1993,,TX,90.20,-212.5,220,,-142.5,-142.5,142.5,257.5,267.5,277.5,640,408.13,
Christian Baldoni,-93,lifters-view?id=3558,15.,Christian Baldoni,1993,,PA,91.10,232.5,-245,-245,147.5,155,162.5,232.5,-240,240,635,402.91,
Noah Bowdy,-93,lifters-view?id=23900,16.,Noah Bowdy,1993,,NY,90.20,227.5,245,255,132.5,140,-142.5,222.5,237.5,-242.5,632.5,403.35,
Alek Mosholt,-93,lifters-view?id=24251,17.,Alek Mosholt,1994,,NJ,87.90,202.5,217.5,227.5,-142.5,142.5,-155,250,260,-272.5,630,407.17,
Phillip Herndon,-93,lifters-view?id=10590,38.,Phillip Herndon,1995,,PA,89.20,220,230,235,142.5,147.5,-155,-232.5,240,-260,622.5,399.21,
Jackson Jennings,-93,lifters-view?id=5688,19.,Jackson Jennings,1995,,IL,90.40,-217.5,217.5,232.5,147.5,155,-162.5,202.5,215,232.5,620,394.94,
Nicholas Steffl,-93,lifters-view?id=6413,20.,Nicholas Steffl,1994,,SD,91.40,230,242.5,-252.5,125,-132.5,-132.5,250,-272.5,-280,617.5,391.19,
Doug Falatko,-93,lifters-view?id=15396,21.,Doug Falatko,1992,,MD,91.50,215,-232.5,-232.5,150,-160,-160,235,242.5,250,615,389.36,
ANDRE MARQUES,-93,lifters-view?id=24424,22.,ANDRE MARQUES,1993,,MD,91.00,212.5,220,230,152.5,160,165,212.5,-217.5,217.5,612.5,388.88,
TYLER TAN,-93,lifters-view?id=23724,23.,TYLER TAN,1994,,NY,89.60,205,217.5,-227.5,130,137.5,142.5,225,240,250,610,390.28,
Christian Matos,-93,lifters-view?id=25235,24.,Christian Matos,1994,,NY,90.10,195,207.5,215,127.5,135,-142.5,-245,255,260,610,389.18,
Timothy Persad,-93,lifters-view?id=24248,25.,Timothy Persad,1995,,PA,89.80,182.5,192.5,205,142.5,-150,-150,245,260,-272.5,607.5,388.25,
Chris Percifield,-93,lifters-view?id=25236,26.,Chris Percifield,1993,,IN,88.50,217.5,-225,225,130,-142.5,-142.5,225,237.5,247.5,602.5,388.01,
Broderich Kothe,-93,lifters-view?id=25146,27.,Broderich Kothe,,,WI,92.40,175,187.5,197.5,145,155,-160,230,242.5,247.5,600,378.06,
Moises Torres Jr,-93,lifters-view?id=25237,28.,Moises Torres Jr,,,NJ,86.60,185,200,-210,125,127.5,142.5,227.5,245,255,597.5,389.27,
Stephen Gadomski,-93,lifters-view?id=9410,29.,Stephen Gadomski,1993,,PA,92.30,160,180,192.5,130,135,-140,250,260,-272.5,587.5,370.42,
Kyle Simmons,-93,lifters-view?id=5182,30.,Kyle Simmons,1993,,AK,89.90,182.5,-187.5,-187.5,122.5,-130,-130,220,227.5,-245,532.5,340.16,
Samuel Rhody,-93,lifters-view?id=17658,31.,Samuel Rhody,1992,,MD,84.60,172.5,182.5,195,110,117.5,-125,187.5,200,207.5,520,343.25,
Jacob Nelson,-93,lifters-view?id=25238,32.,Jacob Nelson,1983,,IL,90.20,160,167.5,172.5,110,115,-117.5,205,215,227.5,515,328.42,
Jacob Dinkel,-93,lifters-view?id=15522,33.,Jacob Dinkel,1992,,MO,88.40,172.5,185,195,102.5,110,-115,180,195,202.5,507.5,327.03,
John Bradshaw,-93,lifters-view?id=15010,34.,John Bradshaw,1995,,PA,91.40,165,175,-180,107.5,-112.5,-112.5,217.5,-225,225,507.5,321.50,
Joe Stanek,-93,lifters-view?id=25239,35.,Joe Stanek,1994,,PA,89.60,170,180,-185,107.5,112.5,-115,202.5,212.5,-222.5,505,323.10,
Brandon Jeter,-105,lifters-view?id=15634,9.,Brandon Jeter,1994,,FL,103.10,272.5,285,,160,165,172.5,257.5,282.5,-305,740,445.11,
COLIN RIPLEY,-105,lifters-view?id=24432,11.,COLIN RIPLEY,1994,,MD,102.70,270,287.5,-295,150,160,-165,290,-315,-315,737.5,444.27,
Jordan Bywater,-105,lifters-view?id=16544,3.,Jordan Bywater,1993,,MI,101.50,260,-265,-265,170,-175,-175,272.5,-282.5,282.5,712.5,431.06,
Joshua Kwasnicka,-105,lifters-view?id=23271,4.,Joshua Kwasnicka,,,OH,100.20,242.5,255,-260,155,167.5,-170,270,-287.5,-287.5,692.5,421.11,
Daniel Scott,-105,lifters-view?id=17552,5.,Daniel Scott,,,NY,104.80,242.5,265,,-147.5,147.5,150,275,-285,-285,690,412.62,
Steven Kearney,-105,lifters-view?id=17223,6.,Steven Kearney,1994,,OH,104.20,225,232.5,242.5,155,165,170,247.5,265,-287.5,677.5,405.96,
Adam Carter,-105,lifters-view?id=7029,7.,Adam Carter,1992,,NY,103.20,222.5,237.5,-245,152.5,160,-167.5,247.5,262.5,277.5,675,405.88,
Keith Osayande,-105,lifters-view?id=14578,8.,Keith Osayande,1992,,TX,104.90,247.5,-265,-265,142.5,-147.5,-147.5,265,277.5,-280,667.5,399.03,
Tyler Fisher,-105,lifters-view?id=15787,9.,Tyler Fisher,1994,,KS,100.70,217.5,222.5,232.5,155,162.5,167.5,230,240,250,650,394.49,
John Battikha,-105,lifters-view?id=5949,10.,John Battikha,1991,,WI,103.70,225,-240,-240,145,155,-167.5,247.5,-262.5,-262.5,627.5,376.63,
Ryan Connolly,-105,lifters-view?id=3066,11.,Ryan Connolly,1992,,PA,100.20,-205,-215,215,127.5,135,-142.5,250,267.5,-277.5,617.5,375.50,
Matthew Bellantoni,-105,lifters-view?id=4418,12.,Matthew Bellantoni,1994,,CT,103.80,-220,-220,220,145,-150,150,240,-260,-260,610,366.00,
George Pena,-105,lifters-view?id=3605,14.,George Pena,1992,,TX,96.90,215,230,-245,140,147.5,-150,215,225,-227.5,602.5,371.50,
Douglas Pogacnik,-105,lifters-view?id=25250,15.,Douglas Pogacnik,1994,,OH,97.90,212.5,227.5,-240,115,125,-130,245,-255,-255,597.5,366.81,
Samuel Steffl,-105,lifters-view?id=14528,16.,Samuel Steffl,1993,,OR,99.60,225,235,-245,102.5,110,-112.5,225,237.5,-245,582.5,355.09,
Spencer Piasecki,-105,lifters-view?id=18261,17.,Spencer Piasecki,1994,,CT,101.80,172.5,182.5,195,127.5,135,142.5,210,230,-240,567.5,343.00,
Travis Hopkins,-105,lifters-view?id=15614,19.,Travis Hopkins,1994,,WA,97.10,185,197.5,-205,130,-137.5,-137.5,230,237.5,-242.5,565,348.10,
